mean_off,acc_lenet,acc_lenet_aug,acc_bnlenet,acc_bnlenet_aug,acc_inlenet,acc_retinet,acc_retinet_aug
-2.0,0.11969999969005585,0.9861999750137329,0.18970000743865967,0.9782999753952026,0.9901999831199646,0.09740000218153,0.9876000285148621
-1.8,0.12710000574588776,0.9861999750137329,0.20600000023841858,0.9782999753952026,0.9901999831199646,0.09740000218153,0.9876999855041504
-1.6,0.1331000030040741,0.9860000014305115,0.21619999408721924,0.9782999753952026,0.9901999831199646,0.09749999642372131,0.9876999855041504
-1.4,0.13779999315738678,0.9861000180244446,0.21809999644756317,0.9782999753952026,0.9901999831199646,0.10050000250339508,0.9876999855041504
-1.2,0.14339999854564667,0.9861000180244446,0.21639999747276306,0.9782999753952026,0.9901999831199646,0.10869999974966049,0.9876000285148621
-1.0,0.15060000121593475,0.9861000180244446,0.21379999816417694,0.9782999753952026,0.9901999831199646,0.12759999930858612,0.9876000285148621
-0.8,0.1589999943971634,0.9861000180244446,0.21119999885559082,0.9782999753952026,0.9901999831199646,0.156700000166893,0.9876000285148621
-0.6,0.17030000686645508,0.9861000180244446,0.22110000252723694,0.9782999753952026,0.9901999831199646,0.19529999792575836,0.9879000186920166
-0.4,0.20479999482631683,0.9861000180244446,0.27469998598098755,0.9782999753952026,0.9901999831199646,0.27459999918937683,0.9882000088691711
-0.2,0.4823000133037567,0.9861000180244446,0.536300003528595,0.9782999753952026,0.9901999831199646,0.593999981880188,0.9882000088691711
0.0,0.9908999800682068,0.9861000180244446,0.991599977016449,0.9782999753952026,0.9901999831199646,0.988099992275238,0.9883000254631042
0.2,0.8586999773979187,0.9861000180244446,0.9178000092506409,0.9782999753952026,0.9901999831199646,0.9839000105857849,0.9876000285148621
0.4,0.45750001072883606,0.9860000014305115,0.6392999887466431,0.9782999753952026,0.9901999831199646,0.9714999794960022,0.9872999787330627
0.6,0.22869999706745148,0.9858999848365784,0.2734000086784363,0.9782999753952026,0.9901999831199646,0.9419000148773193,0.987500011920929
0.8,0.15029999613761902,0.9860000014305115,0.11050000041723251,0.9782999753952026,0.9901999831199646,0.882099986076355,0.9876000285148621
1.0,0.11890000104904175,0.9858999848365784,0.04259999841451645,0.9782999753952026,0.9901999831199646,0.7868000268936157,0.9873999953269958
1.2,0.10369999706745148,0.98580002784729,0.02419999986886978,0.9782999753952026,0.9901999831199646,0.6557999849319458,0.9873999953269958
1.4,0.10180000215768814,0.9860000014305115,0.01979999989271164,0.9782999753952026,0.9901999831199646,0.5095000267028809,0.9872999787330627
1.6,0.1023000031709671,0.9858999848365784,0.022700000554323196,0.9782999753952026,0.9901999831199646,0.3668000102043152,0.9872999787330627
1.8,0.10279999673366547,0.9860000014305115,0.0272000003606081,0.9783999919891357,0.9901999831199646,0.26089999079704285,0.9871000051498413
2.0,0.10279999673366547,0.9861999750137329,0.036400001496076584,0.9783999919891357,0.9901999831199646,0.19580000638961792,0.9872000217437744
